"species_name_fishbase","eventDate","decimalLatitude","decimalLongitude"
"Callionymus filamentosus","2014-01-12",31.9762,34.5642
"Callionymus filamentosus","2019-06-11",32.1877,34.7478
"Callionymus filamentosus","2015-10-01",31.9492,34.6467
"Callionymus filamentosus","2016-12-21",31.9762,34.5642
"Callionymus filamentosus","1983-01-01",36.212,34.004
"Callionymus filamentosus","2015-11-26",32.1337,34.6361
"Callionymus filamentosus","2015-06-25",32.1337,34.7345
"Callionymus filamentosus","2017-03-31",32.1607,34.668
"Callionymus filamentosus","2016-12-22",32.1337,34.7664
"Callionymus filamentosus","2015-05-17",32.082,34.7079
"Callionymus filamentosus","2015-09-29",31.8885,34.6041
"Callionymus filamentosus","2015-05-03",31.7647,34.3727
"Callionymus filamentosus","2016-06-09",31.92,34.6733
"Callionymus filamentosus","2018-05-22",31.9492,34.6467
"Callionymus filamentosus","2015-06-24",32.082,34.7451
"Callionymus filamentosus","2015-08-04",32.8717,35.0164
"Callionymus filamentosus","2015-12-25",31.7647,34.5882
"Callionymus filamentosus","1953-01-01",32.845,34.968
"Callionymus filamentosus","2014-05-13",32.1337,34.66
"Callionymus filamentosus","2018-12-19",32.1922,34.7504
"Callionymus filamentosus","2003-01-01",36.442,28.193
"Callionymus filamentosus","2014-05-11",32.0257,34.6786
"Callionymus filamentosus","2017-10-30",32.082,34.7079
"Callionymus filamentosus","2019-08-03",32.892,34.9366
"Callionymus filamentosus","2015-06-10",31.965,34.6946
"Callionymus filamentosus","2015-10-28",32.847,34.9393
"Callionymus filamentosus","2014-10-30",32.1607,34.7398
"Callionymus filamentosus","2014-08-10",32.1877,34.7478
"Callionymus filamentosus","2019-12-04",32.019,34.676
"Callionymus filamentosus","2014-05-16",31.992,34.668
"Callionymus filamentosus","2015-06-24",32.1337,34.7345
"Callionymus filamentosus","2005-11-10",36.5948,36.1702
"Callionymus filamentosus","2014-03-23",32.1045,34.7185
"Callionymus filamentosus","1997-08-06",35.8978,14.519
"Callionymus filamentosus","2015-10-29",32.1382,34.7345
"Callionymus filamentosus","2014-09-27",31.92,34.6254
"Callionymus filamentosus","2017-06-10",32.1337,34.7345
"Callionymus filamentosus","2018-11-29",32.2552,34.8063
"Callionymus filamentosus","2017-11-28",31.9492,34.6866
"Callionymus filamentosus","2014-12-18",32.1877,34.7478
"Callionymus filamentosus","2015-09-05",32.019,34.676
"Callionymus filamentosus","2014-05-26",32.1112,34.7185
"Callionymus filamentosus","2019-08-29",31.992,34.668
"Callionymus filamentosus","2018-09-28",31.965,34.6573
"Callionymus filamentosus","2015-05-21",32.1337,34.66
"Callionymus filamentosus","2014-12-26",31.7647,34.5882
"Callionymus filamentosus","2015-11-25",32.1045,34.652
"Callionymus filamentosus","2019-08-30",32.0257,34.6786
"Callionymus filamentosus","2015-07-15",32.1045,34.7185
"Callionymus filamentosus","2019-10-24",31.992,34.668
"Callionymus filamentosus","2014-03-19",31.992,34.668
"Callionymus filamentosus","2017-06-09",32.1045,34.7185
"Callionymus filamentosus","2015-06-10",32.1112,34.7558
"Callionymus filamentosus","2015-01-13",32.2192,34.5775
"Callionymus filamentosus","2014-06-14",32.1045,34.7185
"Callionymus filamentosus","2018-05-10",31.992,34.668
"Carcharhinus altimus","2002-01-01",34.023,10.534
"Carcharhinus altimus","2002-01-01",36.861,3.103
"Carcharhinus altimus","1996-01-01",31.78,34.56
"Carcharhinus altimus","2019-07-01",36.0489,35.9482
"Carcharhinus altimus","2002-01-01",36.964,10.455
"Carcharhinus altimus","2002-01-01",36.571,1.314
"Carcharhinus altimus","1983-01-01",35.18,-2.43
"Carcharhinus altimus","2002-01-01",36.495,0.811
"Carcharhinus altimus","2002-01-01",36.963,7.855
"Carcharhinus falciformis","1987-01-01",35.3,-2.7
"Carlarius parkii","1983-01-01",32,34.7
"Centrolabrus exoletus","1981-01-01",36.715,-4.404
"Cephalopholis argus","2021-05-01",34.9119,11.3956
"Cephalopholis hemistiktos","2009-09-01",35.845,14.381
"Cephalopholis nigri","2016-07-01",35.887,14.515
"Cephalopholis taeniops","2009-07-01",35.4922,12.6194
"Cephalopholis taeniops","2017-07-01",35.8868,14.5077
"Cephalopholis taeniops","2019-09-01",35.8569,12.8881
"Cephalopholis taeniops","2015-12-01",35.841,14.381
"Cephalopholis taeniops","2020-10-10",31.9762,34.6201
"Cephalopholis taeniops","2016-07-01",35.992,14.327
"Cephalopholis taeniops","2002-01-01",33,13.2
"Cephalopholis taeniops","2016-06-01",34.45,35.714
"Cephalopholis taeniops","2016-03-01",35.8181,14.452
"Cephalopholis taeniops","2019-10-01",35.9096,14.5129
"Cephalopholis taeniops","2019-09-01",37.0886,15.3056
"Cephalopholis taeniops","2023-04-01",36.0829,-5.4111
"Cephalopholis taeniops","2019-10-27",32.9662,34.9393
"Cephalopholis taeniops","2015-06-01",38.833,26.867
"Cephalopholis taeniops","2004-01-01",32.433,15.1
"Cephalopholis taeniops","2009-06-01",32.84,35.05
"Cephalopholis taeniops","2009-07-01",35.4923,12.6194
"Cephalopholis taeniops","2009-01-01",35.989,14.327
"Cephalopholis taeniops","2024-10-01",44.3839,8.9928
"Cephalopholis taeniops","2018-01-01",36.6768,-2.7807
"Chaetodipterus faber","2019-10-01",37.9626,23.5477
"Chaetodipterus faber","2019-08-01",37.9603,23.5399
"Chaetodipterus faber","2019-11-01",37.9115,23.0138
"Chaetodon auriga","2015-06-01",40.787,14.074
"Chaetodon austriacus","2011-08-01",31.841,34.643
"Chaetodon larvatus","2016-09-01",34.833,35.85
"Chaetodon larvatus","2011-01-01",32.8242,34.9469
"Champsodon nudivittis","2010-11-01",33.915,35.468
"Champsodon nudivittis","2020-01-01",40.3719,22.8993
"Champsodon nudivittis","2015-05-01",35.3667,35.8667
"Champsodon nudivittis","2010-12-01",36.842,30.682
"Champsodon nudivittis","2018-11-24",32.1337,34.66
"Champsodon nudivittis","2012-09-01",36.812,30.731
"Champsodon nudivittis","2015-04-01",37.865,27.203
"Champsodon nudivittis","2019-05-07",35.0502,34.0387
"Champsodon nudivittis","2010-02-06",36.5948,36.1702
"Champsodon nudivittis","2010-05-01",33.983,35.6
"Champsodon nudivittis","2011-09-01",36.124,35.889
"Champsodon nudivittis","2020-12-23",32.0055,34.6733
"Champsodon nudivittis","2019-01-01",40.2344,25.8
"Champsodon nudivittis","2010-10-31",36.5948,36.1702
"Champsodon nudivittis","2020-01-29",32.1382,34.7345
"Champsodon nudivittis","2021-01-01",39.9946,25.2513
"Champsodon nudivittis","2017-10-01",31.865,34.451
"Champsodon nudivittis","2010-05-01",34.25,35.65
"Champsodon nudivittis","2010-10-31",36.5948,36.1702
"Champsodon nudivittis","2021-04-01",36.7844,34.6414
"Champsodon nudivittis","2017-10-01",37.9393,23.3321
"Champsodon nudivittis","2021-01-01",40.3719,22.8993
"Champsodon nudivittis","2011-01-01",36.252,30.22
"Champsodon nudivittis","2018-12-22",32.1922,34.7504
"Champsodon nudivittis","2018-11-25",32.1045,34.652
"Champsodon nudivittis","2008-01-01",36.358,35.353
"Champsodon nudivittis","2012-05-01",36.396,27.858
"Champsodon nudivittis","2011-09-01",36.73,35.821
"Champsodon nudivittis","2022-01-01",39.9946,25.2513
"Champsodon nudivittis","2010-10-01",36.664,35.957
"Champsodon nudivittis","2022-01-01",39.1313,23.7765
"Champsodon nudivittis","2018-07-27",34.9122,33.6505
"Champsodon nudivittis","2010-11-01",33.904,35.472
"Champsodon nudivittis","2010-10-31",36.5948,36.1702
"Champsodon nudivittis","2011-09-01",36.491,35.425
"Champsodon nudivittis","2019-01-01",40.6098,26.0603
"Champsodon nudivittis","2019-10-10",32.289,34.7185
"Champsodon nudivittis","2014-04-01",36.924,27.896
"Champsodon nudivittis","2022-01-01",40.3719,22.8993
"Champsodon nudivittis","2018-11-24",32.1337,34.7345
"Champsodon nudivittis","2020-01-29",32.1922,34.7504
"Champsodon nudivittis","2018-12-22",32.1337,34.66
"Champsodon nudivittis","2011-01-01",31.902,34.501
"Champsodon nudivittis","2020-01-01",40.6098,26.0603
"Champsodon nudivittis","2014-01-01",36.606,35.866
"Champsodon nudivittis","2021-01-01",40.6098,26.0603
"Champsodon nudivittis","2016-01-01",36.556,31.896
"Champsodon nudivittis","2018-10-29",32.1382,34.6627
"Champsodon nudivittis","2022-01-01",40.6098,26.0603
"Champsodon nudivittis","2010-02-01",36.075,35.635
"Chanos chanos","2011-09-01",36.252,32.271
"Cheilinus lunulatus","2022-05-01",31.556,34.452
"Cheilodipterus novemstriatus","2023-06-01",37.1163,27.3114
"Cheilodipterus novemstriatus","2021-05-26",32.0482,34.6893
"Cheilodipterus novemstriatus","2021-02-12",32.1922,34.7504
"Cheilodipterus novemstriatus","2010-01-01",32.089,34.759
"Cheilodipterus novemstriatus","2021-08-28",32.082,34.7079
"Cheilodipterus novemstriatus","2021-04-18",32.019,34.7185
"Cheilodipterus novemstriatus","2021-05-27",32.1112,34.7558
"Cheilodipterus novemstriatus","2012-08-01",34.084,35.646
"Cheilodipterus novemstriatus","2012-09-01",34.032,35.623
"Cheilodipterus novemstriatus","2021-05-02",31.9762,34.66
"Cheilodipterus novemstriatus","2014-12-01",36.1278,35.9122
"Cheilodipterus novemstriatus","2017-07-01",36.2552,27.6995
"Cheilodipterus novemstriatus","2014-12-01",36.315,33.875
"Cheilodipterus novemstriatus","2018-05-22",34.9122,33.6505
"Cheilodipterus novemstriatus","2020-04-18",31.9492,34.6866
"Cheilodipterus novemstriatus","2020-02-11",32.1337,34.7345
"Cheilodipterus novemstriatus","2014-11-01",36.1231,33.6964
"Cheilodipterus novemstriatus","2021-08-15",32.289,34.785
"Cheilodipterus novemstriatus","2018-08-03",34.9122,33.6505
"Cheilodipterus novemstriatus","2020-08-01",36.3225,28.2106
"Cheilodipterus novemstriatus","2021-06-24",32.1112,34.7558
"Cheilodipterus novemstriatus","2020-04-18",31.9492,34.6866
"Cheilodipterus novemstriatus","2021-05-26",32.3407,34.7983
"Cheilodipterus novemstriatus","2021-06-26",32.1922,34.7504
"Cheilodipterus novemstriatus","2020-04-17",32.019,34.7185
"Cheilodipterus novemstriatus","2021-08-15",32.262,34.785
"Cheilodipterus novemstriatus","2021-08-28",32.0527,34.6919
"Cheilodipterus novemstriatus","2012-08-01",33.072,35.093
"Cheilodipterus novemstriatus","2021-05-26",32.019,34.676
"Cheilodipterus novemstriatus","2020-04-20",31.9492,34.6467
"Cheilodipterus novemstriatus","2021-04-17",31.9492,34.6866
"Cheilodipterus novemstriatus","2015-10-01",35.003,34.074
"Cheilodipterus novemstriatus","2014-10-01",34.361,35.729
"Cheilodipterus novemstriatus","2021-06-29",31.9492,34.6467
"Cheilodipterus novemstriatus","2017-07-01",36.2231,27.613
"Cheilodipterus novemstriatus","2012-07-01",34.084,35.647
"Cheilodipterus novemstriatus","2021-08-28",32.0257,34.6786
"Cheilopogon furcatus","2019-10-01",32.019,34.676
"Cheilopogon furcatus","2016-09-16",32.2192,34.7611
"Cheilopogon furcatus","2019-10-10",32.0055,34.6733
"Cheilopogon furcatus","2021-10-29",32.1337,34.7345
"Cheilopogon furcatus","2020-09-05",32.019,34.676
"Cheilopogon furcatus","2010-10-01",32.019,34.676
"Cheilopogon furcatus","2021-09-16",32.1922,34.6813
"Cheilopogon furcatus","2011-09-05",32.0527,34.6919
"Cheilopogon furcatus","2021-09-06",32.0482,34.6893
"Cheilopogon furcatus","2013-09-05",32.0527,34.6919
"Cheilopogon furcatus","2014-09-06",32.0482,34.6893
"Cheilopogon furcatus","2020-09-06",32.0482,34.6893
"Cheilopogon furcatus","2021-10-30",32.2192,34.7611
"Cheilopogon furcatus","2004-01-01",33.583,11.233
"Cheilopogon furcatus","2014-09-05",31.992,34.668
"Chilomycterus reticulatus","2023-08-01",37.6457,12.5782
"Chilomycterus reticulatus","2023-01-01",42.0337,11.8572
"Chilomycterus reticulatus","2008-03-01",38.9673,8.4502
"Chilomycterus reticulatus","2023-01-01",40.0853,8.489
"Chilomycterus reticulatus","2023-01-01",42.0315,11.8502
"Chilomycterus spinosus","2008-12-01",36.6444,-4.1776
"Chloroscombrus chrysurus","1997-12-01",36.712,-3.694
"Chlorurus rhakoura","2017-02-01",36.637,15.149
"Chrysiptera cyanea","2013-08-01",45.515,13.575
"Chrysiptera hemicyanea","2017-06-06",35.0502,34.0387
"Chrysiptera hemicyanea","2017-06-01",35.901,14.503
"Coryogalops ocheticus","1969-04-01",31.17,33.17
"Coryogalops ocheticus","1924-01-01",31.26,32.33
"Crenidens crenidens","1970-01-01",31.15,33.2
"Crenidens crenidens","2012-07-24",34.9122,33.6505
"Crenidens crenidens","1902-01-01",30.3316,32.3527
"Crenidens crenidens","2005-01-01",32.0816,24.007
"Crenidens crenidens","1999-01-01",32.108,20.009
"Crenidens crenidens","1902-01-01",31.2744,32.3143
"Moolgarda seheli","2020-05-01",31.2521,30.2084
"Cryptocentrus caeruleopunctatus","2024-08-01",33.2747,35.1972
"Cryptocentrus caeruleopunctatus","2014-11-01",33.137,35.149
"Cryptocentrus steinhardti","2016-12-01",31.7598,34.4547
"Cryptocentrus steinhardti","2012-02-01",31.7534,34.4506
"Cryptocentrus steinhardti","2018-01-01",31.7473,34.4131
"Ctenogobius boleosoma","2021-09-01",40.22,16.7393
"Ctenogobius boleosoma","2019-10-01",36.8,30.7
"Ctenogobius boleosoma","2019-08-01",36.6,30.8
"Cyclichthys spilostylus","2011-12-01",36.736,34.667
"Cyclichthys spilostylus","1992-01-01",31.803,34.601
"Cyclichthys spilostylus","2009-01-01",32.855,35.047
"Cyclopterus lumpus","2004-09-01",42.406,18.451
"Cyclopterus lumpus","2017-08-10",34.9122,33.6505
"Cynoglossus sinusarabici","2014-01-28",31.7647,34.5084
"Cynoglossus sinusarabici","2014-01-23",32.1112,34.7185
"Cynoglossus sinusarabici","2014-10-30",32.2192,34.7611
"Cynoglossus sinusarabici","2016-12-18",32.1607,34.7398
"Cynoglossus sinusarabici","2015-01-22",32.1877,34.7478
"Cynoglossus sinusarabici","2016-12-04",32.0482,34.6893
"Cynoglossus sinusarabici","2007-08-07",34.9122,33.6505
"Cynoglossus sinusarabici","2016-11-26",32.2192,34.7611
"Cynoglossus sinusarabici","2015-01-12",31.7647,34.4153
"Cynoglossus sinusarabici","1997-08-21",34.9122,33.6505
"Cynoglossus sinusarabici","2016-06-13",32.3407,34.7983
"Cynoglossus sinusarabici","2017-01-22",32.1337,34.7345
"Cynoglossus sinusarabici","2017-10-02",31.92,34.6254
"Cynoglossus sinusarabici","2017-10-10",31.9762,34.6201
"Cynoglossus sinusarabici","2015-10-02",32.0055,34.6121
"Cynoglossus sinusarabici","2015-10-02",32.082,34.644
"Cynoglossus sinusarabici","2017-12-18",32.2192,34.7611
"Cynoglossus sinusarabici","2016-06-29",32.1382,34.6627
"Cynoglossus sinusarabici","2015-01-22",32.307,34.8223
"Cynoglossus sinusarabici","2016-12-04",32.0527,34.6919
"Cynoglossus sinusarabici","2016-12-03",32.1382,34.7345
"Cynoglossus sinusarabici","2014-10-30",32.1607,34.7398
"Cynoglossus sinusarabici","2015-12-04",32.1607,34.7398
"Cynoglossus sinusarabici","2016-10-10",32.289,34.7185
"Cynoglossus sinusarabici","2016-12-22",31.7647,34.5084
"Cynoglossus sinusarabici","2017-01-23",32.1607,34.7744
"Cynoglossus sinusarabici","2016-05-26",32.019,34.676
"Cynoglossus sinusarabici","2017-01-19",32.9392,34.9553
"Cynoglossus sinusarabici","2015-01-13",31.9762,34.5642
"Cynoglossus sinusarabici","2015-01-23",32.082,34.7079
"Cynoglossus sinusarabici","2004-05-24",35.0502,34.0387
"Cynoglossus sinusarabici","2015-12-23",31.8885,34.6041
"Cynoglossus sinusarabici","2016-06-30",32.028,34.6786
"Cynoglossus sinusarabici","2015-05-26",32.0482,34.6893
"Cynoglossus sinusarabici","2015-01-31",32.1337,34.7345
"Cynoglossus sinusarabici","2017-01-24",32.1922,34.6813
"Cynoglossus sinusarabici","2015-01-20",32.4712,34.785
"Cynoglossus sinusarabici","2015-10-10",32.289,34.7185
"Cynoglossus sinusarabici","1999-01-01",36.294,33.881
"Cynoglossus sinusarabici","1953-01-01",32.844,35.023
"Cynoglossus sinusarabici","2015-01-22",32.307,34.7877
"Cynoglossus sinusarabici","2015-10-01",31.992,34.6068
"Cynoglossus sinusarabici","2015-09-05",32.019,34.676
"Cynoglossus sinusarabici","2017-12-22",31.7647,34.5084
"Cynoglossus sinusarabici","2017-09-05",32.0527,34.6919
"Cynoglossus sinusarabici","2016-09-05",31.992,34.668
"Cynoglossus sinusarabici","2017-01-30",32.1045,34.7185
"Cynoglossus sinusarabici","2016-11-27",32.1382,34.7345
"Cynoglossus sinusarabici","2017-01-28",32.505,34.8542
"Cynoglossus sinusarabici","2008-01-01",36.671,35.93
"Cynoglossus sinusarabici","2015-12-18",32.1877,34.7478
"Cynoglossus sinusarabici","2017-01-23",32.1337,34.7345
"Cynoglossus sinusarabici","2015-12-03",32.1337,34.7345
"Cynoglossus sinusarabici","2005-04-01",36.5948,36.1702
"Cynoglossus sinusarabici","2017-09-06",32.0482,34.6893
"Cynoglossus sinusarabici","1997-07-16",34.9122,33.6505
"Dagetichthys lusitanicus","1960-01-01",40.418,0.586
"Dagetichthys lusitanicus","1978-01-01",41.077,1.27
"Dagetichthys lusitanicus","1982-01-01",41.63,2.751
"Decapterus russelli","2020-03-24",32.0257,34.6786
"Decapterus russelli","2017-02-28",32.1382,34.7345
"Decapterus russelli",NA,32.0527,34.6919
"Decapterus russelli","2017-01-28",32.3992,34.7584
"Decapterus russelli","2019-02-27",32.1045,34.6254
"Decapterus russelli","2017-02-28",32.1607,34.668
"Decapterus russelli","2018-01-24",32.1922,34.6813
"Decapterus russelli","2018-01-14",31.9492,34.6866
"Decapterus russelli","2017-01-27",31.9492,34.6866
"Decapterus russelli","2017-03-23",32.1337,34.7345
"Decapterus russelli","2020-03-23",32.1337,34.7345
"Decapterus russelli","2017-03-19",32.1337,34.7345
"Decapterus russelli","2018-01-28",32.433,34.7717
"Decapterus russelli","2018-01-20",32.4375,34.7717
"Decapterus russelli","2017-02-23",32.1922,34.7504
"Decapterus russelli","2017-03-18",32.1922,34.7504
"Decapterus russelli","2017-02-21",32.1922,34.6547
"Decapterus russelli","2017-03-25",31.965,34.6573
"Decapterus russelli","2017-01-30",32.1337,34.66
"Decapterus russelli","2017-02-27",32.0707,34.7026
"Decapterus russelli","2017-01-28",32.649,34.8435
"Decapterus russelli","2017-02-23",31.7647,34.4552
"Decapterus russelli","2020-02-22",31.7647,34.4552
"Decapterus russelli","2017-02-14",32.1337,34.7664
"Decapterus russelli","2017-02-14",31.92,34.6733
"Decapterus russelli","2017-03-19",32.082,34.7079
"Decapterus russelli","2017-03-31",32.082,34.7079
"Decapterus russelli","2017-01-12",31.7647,34.4153
"Decapterus russelli","2017-02-27",32.3407,34.7132
"Decapterus russelli","2017-02-26",32.1045,34.7185
"Decapterus russelli","2018-02-21",31.992,34.5802
"Decapterus russelli","2017-02-28",32.1337,34.66
"Decapterus russelli","2018-01-14",31.7647,34.5084
"Decapterus russelli","2017-01-14",31.7647,34.5084
"Decapterus russelli","2017-01-13",31.7647,34.5084
"Decapterus russelli","2017-01-27",32.9392,34.918
"Decapterus russelli","2017-02-22",31.9492,34.6228
"Decapterus russelli","2017-03-23",32.1045,34.7185
"Decapterus russelli","2017-03-30",32.1112,34.7185
"Decapterus russelli","2020-02-26",32.1337,34.7345
"Decapterus russelli","2017-02-23",31.7647,34.5084
"Decapterus russelli","2017-02-22",31.7647,34.5084
"Decapterus russelli","2019-03-27",31.7647,34.5084
"Decapterus russelli","2020-03-28",31.992,34.668
"Decapterus russelli","2017-03-25",31.9492,34.6467
"Decapterus russelli","2020-02-24",31.9492,34.6467
"Decapterus russelli","2018-03-24",32.1337,34.7345
"Decapterus russelli","2020-02-24",31.9492,34.6228
"Decapterus russelli","2005-01-01",32.899,35.007
"Decapterus russelli","2018-03-24",32.1877,34.7478
"Decapterus russelli","2017-01-30",32.1045,34.652
"Decapterus russelli","2009-12-01",36.571,36.102
"Decapterus russelli","2017-02-15",32.0055,34.6733
"Decapterus russelli","2017-02-27",32.1877,34.7478
"Decapterus russelli","2018-02-23",31.9492,34.6467
"Decapterus russelli","2020-02-27",32.0055,34.6733
"Decapterus russelli","2017-03-24",31.992,34.668
"Dentex canariensis","2017-03-01",36.71,-3.6764
"Dentex canariensis","2019-07-01",39.6502,0.2015
"Dicologlossa hexophthalma","1977-12-01",42.355,3.201
"Dicologlossa hexophthalma","1980-11-01",42.356,3.202
"Dicologlossa hexophthalma","1977-01-01",41.669,3.382
"Dicologlossa hexophthalma","1988-01-01",43.064,5.399
"Dicologlossa hexophthalma","1985-01-01",45.215,12.32
"Diodon hystrix","2019-12-01",33.2672,35.191
"Diodon hystrix","2017-02-01",34.5599,32.9393
"Diodon hystrix","2016-11-01",39.9103,4.2969
"Diodon hystrix","1963-01-01",40.189,16.892
"Diodon hystrix","2016-11-01",39.91,4.296
"Diplodus bellottii","1983-01-01",36.733,-2.418
"Diplogrammus randalli","2016-01-01",36.701,28.879
"Dipterygonotus balteatus","2017-08-01",34.5218,35.9684
"Dussumieria elopsoides","2018-03-24",32.1045,34.652
